StartDate	EndDate	Status	Progress	Duration	Finished	RecordedDate	ResponseId	DistributionChannel	UserLanguage	time-PIS_First_Click	time-PIS_Last_Click	time-PIS_Page_Submit	time-PIS_Click_Count	time-consent_First_Click	time-consent_Last_Click	time-consent_Page_Submit	time-consent_Click_Count	Consent	time-context1_First_Click	time-context1_Last_Click	time-context1_Page_Submit	time-context1_Click_Count	time-context2_First_Click	time-context2_Last_Click	time-context2_Page_Submit	time-context2_Click_Count	time-context3_First_Click	time-context3_Last_Click	time-context3_Page_Submit	time-context3_Click_Count	time-control-report_First_Click	time-control-report_Last_Click	time-control-report_Page_Submit	time-control-report_Click_Count	time-ucd-report-p1_First_Click	time-ucd-report-p1_Last_Click	time-ucd-report-p1_Page_Submit	time-ucd-report-p1_Click_Count	time-ucd-report-p2_First_Click	time-ucd-report-p2_Last_Click	time-ucd-report-p2_Page_Submit	time-ucd-report-p2_Click_Count	time-s1_First_Click	time-s1_Last_Click	time-s1_Page_Submit	time-s1_Click_Count	subj-understanding	subj-clarity	subj-trusted	time-s2_First_Click	time-s2_Last_Click	time-s2_Page_Submit	time-s2_Click_Count	subj-next-1	subj-next-3	subj-next-2	subj-next-4	subj-next-5	time-oc-status_First_Click	time-oc-status_Last_Click	time-oc-status_Page_Submit	time-oc-status_Click_Count	oc-status-verbal	oc-status-prob	oc-status-slider_1	time-oc-child_First_Click	time-oc-child_Last_Click	time-oc-child_Page_Submit	time-oc-child_Click_Count	oc-child-verbal	oc-child-prob	oc-child-slider_1	time-oc-compare_First_Click	time-oc-compare_Last_Click	time-oc-compare_Page_Submit	time-oc-compare_Click_Count	objcomp-compare	time-oc-hard_First_Click	time-oc-hard_Last_Click	time-oc-hard_Page_Submit	time-oc-hard_Click_Count	objcomp-1000-hard	objcomp-800-hard	time-sch1_First_Click	time-sch1_Last_Click	time-sch1_Page_Submit	time-sch1_Click_Count	Scheuner-1	Scheuner-2	Scheuner-3	time-sch2_First_Click	time-sch2_Last_Click	time-sch2_Page_Submit	time-sch2_Click_Count	Scheuner-4	Scheuner-5	Scheuner-6	Scheuner-7	Scheuner-8	time-sch3_First_Click	time-sch3_Last_Click	time-sch3_Page_Submit	time-sch3_Click_Count	Scheuner-9	Scheuner-10	Scheuner-11	Scheuner-12	Scheuner-13	time-sch4_First_Click	time-sch4_Last_Click	time-sch4_Page_Submit	time-sch4_Click_Count	Scheuner-14	Scheuner-15	Scheuner-16	Scheuner-17	Scheuner-18	time-limitations_First_Click	time-limitations_Last_Click	time-limitations_Page_Submit	time-limitations_Click_Count	limitations	time-noticed_First_Click	time-noticed_Last_Click	time-noticed_Page_Submit	time-noticed_Click_Count	Result-Noticed	Result-Understood	time-snumeracy_First_Click	time-snumeracy_Last_Click	time-snumeracy_Page_Submit	time-snumeracy_Click_Count	SNumeracy-1	SNumeracy-2	SNumeracy-3	SNumeracy-4	SNumeracy-5	SNumeracy-6	SNumeracy-7	SNumeracy-8	time-priorexp1_First_Click	time-priorexp1_Last_Click	time-priorexp1_Page_Submit	time-priorexp1_Click_Count	CF-Experience	CF-Experience-Detail	time-priorexp2_First_Click	time-priorexp2_Last_Click	time-priorexp2_Page_Submit	time-priorexp2_Click_Count	time-demo1_First_Click	time-demo1_Last_Click	time-demo1_Page_Submit	time-demo1_Click_Count	Age	Gender	Gender-Other	Combined-Income	Adults-in-House	Children-in-House	Education	time-demo2_First_Click	time-demo2_Last_Click	time-demo2_Page_Submit	time-demo2_Click_Count	comments	Design	TestResult	OCStatusAbsoluteTime	OCChildAbsoluteTime	OCCompareAbsoluteTime	status-is-nearly-correct	child-is-nearly-correct	hard1000-is-nearly-correct	hard800-is-nearly-correct	Scheuner-14-Value	Scheuner-15-Value	Scheuner-16-Value	Scheuner-17-Value	Scheuner-18-Value	Result-Understood-Value	Gender-Value	Adults-in-House-Value	Children-in-House-Value	income-lower-bound	CF-Experience-Value	status-slider-is-nearly-correct	child-slider-is-nearly-correct	oc-score	communication-efficacy	subjective-numeracy	status-before-child	status-before-compare	child-before-compare	Result-Noticed-Binary	Next-Steps-Average	oc-compare-is-correct	oc-status-verbalj-correct	oc-child-verbalj-correct	time-reading-report	slider-compare-implication	concordance-with-slider-values
01/02/2019 08:53	01/02/2019 09:06	0	100	809	1	01/02/2019 09:06	R_1i3V8AaQKBQyBMN	anonymous	EN	0	0	5.249	0	4.629	9.563	11.878	7	1,2,3,4,5,6,7	0	0	40.064	0	0	0	22	0	0	0	11.778	0	0	0	71.792	0									11.959	18.289	19.327	4	5	4	6	22.524	33.279	34.114	6	4	3	3	5	3	4.076	13.831	28.063	5	4	100%	100	3.286	32.891	49.711	4	3	25%	25	6.11	6.11	12.241	1	4	13.158	22.57	30.642	2	250	200	3.886	7.899	8.949	3	3	2	3	2.972	15.559	16.482	7	2	2	1	2	3	3.959	26.8	27.8	10	3	3	2	2	2	86.069	102.449	103.654	8	3	4	4	3	2	63.92	103.742	137.796	2	Rare variants within the CFTR gene causing false positive or false negative results	9.714	19.162	19.985	4	1	6	6.068	68.055	68.987	8	4	4	5	4	5	5	2	5	1.884	1.884	2.783	1	2						1.771	5.903	7.097	3	19	4		3	8	4	3	2.013	23.625	28.067	8		Control	Positive	2019-02-01T08:58:13-07:00	2019-02-01T08:57:09-07:00	2019-02-01T08:58:42-07:00	y	y	y	y	2	3	3	2	1	5	Male	5	4	31	No	y	y	7	2.27777777777778	4.625	0	1	1	1	3.6	y	y	n	71.792	4	1
01/02/2019 09:00	01/02/2019 09:08	0	100	476	1	01/02/2019 09:08	R_1g1qsdHL04cItFL	anonymous	EN	17	17	18.161	1	2.702	14.373	15.573	9	1,2,3,4,5,6,7	19.261	19.261	21.598	1	0	0	11.09	0	0	0	19.508	0	8.161	48.907	50.531	2									3.901	9.79	10.813	4	6	6	6	4.835	17.089	18.634	7	6	6	6	6	6	3.139	13.866	15.076	5	1	0%	0	4.32	39.517	41.733	7	2	1 in 800	4	16.133	18.795	20.234	2	5	8.611	25.486	30.305	5	2	1	2.99	8.008	9.228	4	3	3	3	2.81	16.983	18.134	7	3	3	3	3	3	3.086	21.518	22.512	9	3	3	3	2	2	3.888	14.901	16.814	6	4	4	4	4	4	15.847	15.847	26.137	1	limited to current science	8.704	16.348	17.342	3	1	6	3.906	45.904	47.634	18	3	3	3	3	4	5	2	4	2.462	2.462	3.676	1	2						1.587	5.569	7.082	3	37	5		2	5	4	2	2.235	12.085	13.381	9		Control	Negative	2019-02-01T09:04:09-07:00	2019-02-01T09:03:07-07:00	2019-02-01T09:03:49-07:00	y	y	y	y	3	3	3	3	3	5	Female	2	1	10	No	y	n	5	2.88888888888889	3.75	0	0	1	1	6	n	n	y	50.531	5	1
01/02/2019 08:55	01/02/2019 09:08	0	100	748	1	01/02/2019 09:08	R_12JrS6IG8pJuqWw	anonymous	EN	0	0	63.709	0	45.218	55.149	56.23	8	1,2,3,4,5,6,7	0	0	50.286	0	0	0	42.287	0	0	0	14.998	0					0	0	67.763	0	0	0	55.161	0	4.953	11.667	12.737	4	4	5	6	6.855	21.047	22.243	7	2	2	3	4	3	35.037	66.755	67.711	5	4	99	99	9.623	23.093	24.442	5	3	25	25	10.413	10.413	12.152	1	4	10.11	23.024	25.968	3	250	200	4.609	10.996	11.894	4	3	3	3	7.669	28.394	29.594	7	3	2	2	3	3	4.282	25.754	27.172	7	3	3	2	2	2	8.154	25.283	26.261	7	3	3	2	3	3	19.398	19.398	25.53	1	don't know	10.928	17.767	18.987	4	3	7	5.04	39.633	40.641	15	3	4	4	4	4	5	2	5	3.744	3.744	5.031	1	2						2.12	7.359	8.293	4	52	5		2	5	4	3	3.302	15.001	16.298	9		UCD	Positive	2019-02-01T09:02:20-07:00	2019-02-01T09:03:41-07:00	2019-02-01T09:03:28-07:00	y	y	y	y	2	2	1	2	2	6	Female	2	1	10	No	y	y	7	2.38888888888889	4.25	1	1	0	0	2.8	y	y	n	67.763	4	1
01/02/2019 08:59	01/02/2019 09:08	0	100	553	1	01/02/2019 09:08	R_DjYt64T1d6EYtu9	anonymous	EN	0	0	20.815	0	0.908	3.168	4.028	7	1,2,3,4,5,6,7	1.132	7.538	11.668	14	0	0	9.546	0	0	0	11.501	0	6.633	6.633	34.466	1									3.307	7.214	7.7	4	4	5	7	4.014	19.548	19.837	11	4	4	4	5	5	15.401	34.482	35.704	8	4	100%	100	12.203	75.277	78.553	6	3	25%	25	4.613	4.613	7.84	1	4	6.304	11.001	18.529	2	250	200	2.479	6.216	6.616	6	2	4	3	4.825	26.68	27.44	16	3	3	3	3	4	3.362	34.648	35.878	18	4	4	3	3	2	1.013	26.296	27.099	31	5	3	3	4	3	2.976	129.779	130.43	6	The usefulness of the results - e.g. does not say how severe an illness may be, or indicate any possible interventions or treatments.	4.57	10.873	11.704	7	1	6	1.519	20.318	20.668	14	6	6	5	6	6	6	1	6	1.239	1.239	1.792	1	2						0.988	5.947	6.57	4	18	5		11	7	4	3	0.952	9.901	10.944	9		Control	Positive	2019-02-01T09:01:20-07:00	2019-02-01T09:01:56-07:00	2019-02-01T09:03:15-07:00	y	y	y	y	4	2	2	3	2	5	Female	4	3	91	No	y	y	7	3	5.875	1	1	1	1	4.4	y	y	n	34.466	4	1
01/02/2019 08:49	01/02/2019 09:09	0	100	1208	1	01/02/2019 09:09	R_21Bs4cCGPYRAckl	anonymous	EN	6.317	134.518	136.318	22	42.302	88.688	90.168	13	1,2,3,4,5,6,7	34.869	35.468	62.428	4	0	0	19.342	0	0	0	14.363	0					6.159	130.605	141.226	20	4.612	32.444	34.719	18	10.349	17.025	18.643	3	7	7	7	4.034	42.381	43.762	27	7	6	7	7	7	23.999	113.027	114.838	35	2	0.60%	0	8.862	33.614	36.018	8	2	0.16%	0	13.123	17.093	18.709	2	4	6.281	117.288	118.598	21	2	1	20.397	26.844	27.989	4	4	4	4	5.575	20.076	21.268	22	4	4	4	4	4	5.426	32.043	33.409	18	4	4	3	3	3	18.641	50.782	52.117	25	4	3	4	4	5	5.635	5.635	37.774	1	the fact that very rare examples of the gene variation were not tested for	22.875	28.636	29.821	10	1	8	7.838	64.11	65.372	32	4	4	5	6	3	6	1	6	2.818	2.818	4.522	1	2						2.976	7.787	9.63	3	52	5		7	6	4	4	4.13	20.8	22.339	9		UCD	Negative	2019-02-01T08:58:35-07:00	2019-02-01T09:01:16-07:00	2019-02-01T09:00:56-07:00	y	y	y	y	3	2	3	3	4	7	Female	3	2	51	No	y	y	7	3.55555555555556	5	1	1	0	1	6.8	y	y	y	141.226	6	0
01/02/2019 08:52	01/02/2019 09:09	0	100	985	1	01/02/2019 09:09	R_22yx8F4c9AK0JXW	anonymous	EN	14.907	56.738	90.13	11	8.526	25.824	42.402	14	1,2,3,4,5,6,7	13.448	40.5	44.381	2	0	0	20.642	0	0	0	11.323	0					17.859	135.732	150.009	6	25.941	49.892	51.17	2	8.475	22.29	23.306	16	6	6	6	7.343	58.106	59.201	27	7	7	5	5	5	19.51	36.948	39.075	8	4	100%	100	6.852	23.383	25.954	10	3	25%	25	17.277	17.292	19.194	2	4	23.475	47.934	50.3	8	250	200	7.192	11.267	12.493	8	3	3	3	2.308	13.975	15.645	15	3	3	3	3	3	6.441	35.727	37.001	16	3	3	3	2	2	10.8	26.897	28.15	16	4	4	4	4	3	9.719	9.763	44.701	2	Not 100% accurate, i.e. there could be false negatives or positives.	7.787	12.051	15.501	4	3	8	4.098	42.547	46.402	37	4	4	5	6	5	6	1	6	2.293	2.314	3.803	2	2						3.247	6.39	11.001	4	39	5		5	4	4	5	1.975	13.04	17.114	8		UCD	Positive	2019-02-01T09:01:16-07:00	2019-02-01T09:02:16-07:00	2019-02-01T09:01:56-07:00	y	y	y	y	3	3	3	3	2	7	Female	1	0	21	No	y	y	7	2.83333333333333	5.25	1	1	0	0	5.8	y	y	n	150.009	4	1
01/02/2019 08:53	01/02/2019 09:09	0	100	923	1	01/02/2019 09:09	R_3NwF6cEjkwIloUe	anonymous	EN	286.54	316.609	317.807	2	2.594	13.634	14.809	8	1,2,3,4,5,6,7	0	0	26.15	0	0	0	11.585	0	0	0	17.547	0	76.001	76.001	78.002	1									2.717	6.793	7.836	3	6	5	6	5.864	24.425	25.295	8	4	5	4	5	7	5.203	24.259	25.549	4	4	It said in the report that John is a carrier	100	3.123	76.073	76.947	6	3	as both parents are carriers there is a very high chance of this being passed on to their child	86	7.762	12.346	13.966	2	6	13.462	19.817	30.646	3	900	700	2.96	8.533	9.87	5	3	3	2	4.498	18.57	19.539	7	3	2	2	2	2	2.634	19.227	20.35	7	3	2	2	2	2	4.532	53.064	53.885	8	5	4	3	3	4	11.425	11.425	25.593	1	not using laymans language 	4.168	11.883	13.484	2	1	8	2.478	39.097	39.915	15	3	4	2	5	5	3	2	4	1.772	1.772	2.954	1	2						3.404	6.603	7.936	3	35	4		7	5	6	2	1.922	8.902	9.965	8	Perhaps give a little bit more information on what to do next 	Control	Positive	2019-02-01T09:02:51-07:00	2019-02-01T09:03:17-07:00	2019-02-01T09:02:37-07:00	x	x	n	n	4	3	2	2	3	7	Male	2	1	51	No	y	n	1	2.44444444444444	3.875	1	0	0	1	5	n	y	n	78.002	4	0
01/02/2019 08:59	01/02/2019 09:09	0	100	572	1	01/02/2019 09:09	R_p5hzIoh604ZR3Ql	anonymous	EN	2.576	28.525	29.43	9	1.525	8.423	9.139	17	1,2,3,4,5,6,7	6.801	21.305	25.432	6	14.681	17.046	18.311	3	11.101	11.101	12.054	1					13.222	16.515	17.282	2	7.34	8.223	12.702	2	3.566	13.884	14.634	14	5	5	6	3.334	34.084	34.878	31	5	6	6	4	4	4.819	34.422	35.015	10	4	100%	100	3.729	35.292	35.9	14	3	50%	50	3.185	10.198	11.07	4	6	2.282	70.779	73.62	16	80	45	3.409	9.527	10.294	12	3	3	3	1.751	24.534	25.297	29	3	3	3	2	2	3.056	14.813	16.492	19	3	3	3	3	3	2.451	18.245	19.459	24	4	4	3	3	4	20.088	20.131	25.837	2	Donâ€™t Know 	3.39	16.669	17.324	12	1	6	3.123	62.324	63.165	42	4	3	4	4	4	4	6	4	2.055	2.06	2.692	2	2						2.292	4.614	7.074	4	43	5		2	4	6	4	4.617	13.805	18.755	8		UCD	Positive	2019-02-01T09:03:04-07:00	2019-02-01T09:03:52-07:00	2019-02-01T09:03:40-07:00	y	n	n	n	3	3	2	2	3	5	Female	1	0	10	No	y	n	2	2.77777777777778	3.5	1	1	0	1	5	n	y	n	17.282	4	0
01/02/2019 08:44	01/02/2019 09:10	0	100	1552	1	01/02/2019 09:10	R_1DZHpLk7vvwMHWv	anonymous	EN	0	0	10.68	0	1.508	7.76	8.535	7	1,2,3,4,5,6,7	0	0	308.337	0	0	0	7.125	0	0	0	185.312	0					0	0	163.512	0	0	0	16.886	0	6.3	10.53	11.154	3	5	5	6	9.102	24.295	24.948	6	6	6	6	5	5	32.956	161.486	162.378	8	4	100%	100	10.401	243.928	244.764	8	2	1%	1	1.972	1.972	2.932	1	4	24.541	63.085	70.82	3	40	32	6.32	12.19	12.822	4	3	3	3	16.64	42.144	43.863	14	4	2	3	4	3	6.301	24.045	24.767	6	3	4	3	3	2	47.907	64.486	65.053	7	4	5	4	5	5	1.36	1.36	34.351	1	none	18.362	21.526	22.32	2	1	7	3.301	53.49	54.309	10	6	6	6	6	6	6	1	6	21.777	21.777	22.713	1	2						2.28	4.834	5.605	3	33	4		5	5	6	4	1.066	9.301	10.19	8		UCD	Positive	2019-02-01T08:56:58-07:00	2019-02-01T09:00:03-07:00	2019-02-01T09:00:00-07:00	y	n	n	n	3	4	3	4	4	6	Male	2	1	21	No	y	n	3	3.22222222222222	6	1	1	0	1	5.6	y	y	y	163.512	4	1
01/02/2019 08:59	01/02/2019 09:10	0	100	639	1	01/02/2019 09:10	R_2VKGCILHOeLM0RN	anonymous	EN	8.846	20.08	22.494	16	0.456	10.316	10.887	22	1,2,3,4,5,6,7	9.375	33.602	39.738	6	10.761	12.962	15.782	2	0.97	14.174	20.914	7	4.43	85.363	85.975	52									1.102	12.662	15.311	23	5	5	6	7.312	32.619	33.299	43	6	6	4	5	3	2.644	27.647	28.355	14	4	100%	100	15.392	54.608	55.455	20	3	25%	25	7.579	19.68	20.444	7	6	11.237	38.378	41.769	21	250	200	1.205	9.683	11.8	16	3	3	3	5.07	32.248	32.965	33	2	2	3	3	3	1.435	27.197	27.89	42	2	2	3	1	2	1.632	31.801	32.6	29	3	4	4	5	4	5.291	9.45	13.901	4	None	3.574	9.484	10.124	11	1	2	2.059	43.878	44.539	55	4	5	5	5	4	4	2	4	1.903	1.903	2.703	2	2						1.132	3.921	6.628	5	26	4		5	5	4	3	1.404	9.64	13.421	10		Control	Positive	2019-02-01T09:05:28-07:00	2019-02-01T09:04:31-07:00	2019-02-01T09:05:57-07:00	y	y	y	y	2	3	3	4	3	1	Male	2	1	21	No	y	y	6	2.61111111111111	4.5	0	1	1	1	4.8	n	y	n	85.975	4	0
01/02/2019 08:56	01/02/2019 09:10	0	100	861	1	01/02/2019 09:10	R_3HGfr6BnDgmnR37	anonymous	EN	12.493	21.191	22.523	4	9.037	19.627	21.05	14	1,2,3,4,5,6,7	23.625	23.831	25.95	2	15.263	15.484	17.301	2	18.195	18.39	22.701	2	7.228	117.009	118.037	20									1.601	22.627	23.701	22	5	5	5	2.032	33.072	34.6	22	4	4	4	3	4	2.793	26.224	27.823	18	4	100%	100	7.218	73.698	74.62	40	3	25%	25	1.648	11.924	13.285	4	4	22.508	47.609	48.665	13	250	200	1.481	20.981	21.83	23	2	3	2	1.327	31.233	32.873	38	2	2	2	3	3	2.157	29.7	31.602	29	2	2	2	2	2	6.581	27.8	29.082	19	4	3	4	3	3	1.701	64.783	67.773	8	I feel there should be more information about the illness, also in a simplified format. 	0.663	24.666	25.8	10	1	4	0.354	112.039	113.085	55	5	5	6	6	5	6	1	6	1.172	6.15	7.736	7	2						2.202	9.329	10.17	8	33	4		1	4	5	3	2.801	15.827	20.268	9		Control	Positive	2019-02-01T09:02:38-07:00	2019-02-01T09:01:22-07:00	2019-02-01T09:03:08-07:00	y	y	y	y	3	2	3	2	2	3	Male	1	0	0	No	y	y	7	2.27777777777778	5.625	0	1	1	1	3.8	y	y	n	118.037	4	1
01/02/2019 08:51	01/02/2019 09:11	0	100	1191	1	01/02/2019 09:11	R_1d18wKRCZ56Mpmb	anonymous	EN	0	0	3.819	0	8.755	15.787	16.234	8	1,2,3,4,5,6,7	0	0	15.713	0	0	0	11.941	0	0	0	17.231	0	0	0	785.756	0									3.102	16.381	19.204	10	4	4	6	4.078	20.926	21.865	7	4	4	4	2	3	3.723	22.085	22.71	3	5	60	60	6.222	16.211	16.86	3	3	50	50	19.12	19.12	20.219	1	6	11.194	23.233	35.758	2	20	5	4.165	8.565	9.336	4	2	2	2	1.668	12.884	13.657	7	2	2	2	2	2	5.1	14.948	15.73	5	2	2	2	2	2	4.807	21.835	23.065	9	3	3	3	3	3	6.63	21.212	37.904	2	accuracy may not be 100%	2.982	4.662	5.565	2	3	3	2.824	32.6	33.397	8	4	4	4	4	3	4	3	3	1.842	2.275	3.188	2	2						1.832	5.626	6.381	5	40	5		7	5	4	4	1.185	19.101	19.967	10		Control	Positive	2019-02-01T09:06:40-07:00	2019-02-01T09:07:03-07:00	2019-02-01T09:06:19-07:00	n	n	n	n	2	2	2	2	2	2	Female	2	1	51	No	n	n	0	2	3.75	1	0	0	0	3.4	n	n	n	785.756	4	0
01/02/2019 09:00	01/02/2019 09:11	0	100	642	1	01/02/2019 09:11	R_2QX0reByTzIuKEm	anonymous	EN	0	0	30.659	0	38.011	47.446	49.451	9	1,2,3,4,5,6,7	0	0	23.707	0	0	0	16.233	0	0	0	8.899	0					0	0	94.211	0	0	0	23.3	0	2.753	6.555	7.881	5	7	7	6	3.451	14.281	15.348	5	7	7	7	7	7	8.55	43.739	44.22	7	2	0.60%	1	8.729	42.185	43.813	4	2	0.16%	0	10.212	10.212	12.337	1	5	19.937	44.547	48.205	4	1	0	4.253	6.509	7.069	3	4	4	4	6.107	24.271	25.165	11	2	2	4	3	3	17.12	24.48	25.277	5	3	3	3	3	4	5.568	18.973	26.818	11	4	5	3	5	5	6.297	6.297	35.955	1	the tests aren't always 100% accurate. There is a small chance that the results are inaccurate - though unlikely	10.852	13.665	14.332	2	1	8	3.631	40.838	41.601	13	5	5	6	6	3	6	6	6	4.012	4.012	5.085	1	2						1.813	3.535	5.655	2	21	4		3	5	4	3	12.423	12.423	16.558	1		UCD	Negative	2019-02-01T09:05:07-07:00	2019-02-01T09:06:04-07:00	2019-02-01T09:05:51-07:00	y	y	y	y	3	4	2	4	4	7	Male	2	1	31	No	y	y	6	3.27777777777778	4.75	1	1	0	1	7	n	y	y	94.211	4	0
01/02/2019 09:01	01/02/2019 09:11	0	100	572	1	01/02/2019 09:11	R_2YmulVoqU1Yu0FO	anonymous	EN	1.608	1.608	8.16	1	1.431	6.389	7.232	17	1,2,3,4,5,6,7	4.181	14.157	25.795	7	2.081	10.45	11.837	4	3.164	9.599	10.453	3					4.183	50.625	52.926	4	11.59	31.783	38.501	5	3.15	17.406	17.935	15	7	7	6	1.313	28.124	29.22	21	5	6	6	6	4	2.606	51.219	51.918	21	4	99.9	99	2.782	22.296	25.285	9	3	25	25	2.219	10.918	11.829	8	6	4.926	22.081	24.592	11	250	200	2.19	13.635	14.293	16	3	2	3	2.72	17.571	18.26	19	3	2	2	3	3	1.405	22.123	22.854	20	3	2	2	2	4	1.738	29.438	30.55	23	4	4	3	4	2	7.237	7.283	32.302	2	Sample size and what it changes 	3.514	11.246	12.022	9	1	7	4.023	45.141	46.218	32	4	5	3	5	2	5	1	5	2.752	2.774	4.001	2	1	Friends daughter has it 	2.212	2.252	15.516	2	1.774	4.627	7.397	4	36	5		3	5	4	4	1.959	16.531	20.418	10		UCD	Positive	2019-02-01T09:05:23-07:00	2019-02-01T09:06:16-07:00	2019-02-01T09:06:42-07:00	y	y	y	y	3	3	2	3	1	6	Female	2	1	31	Yes	y	y	6	2.55555555555556	4.375	1	1	1	1	5.4	n	y	n	52.926	4	0
01/02/2019 08:57	01/02/2019 09:11	0	100	880	1	01/02/2019 09:11	R_2zkcOCSgblPvNfG	anonymous	EN	0	0	39.799	0	9.833	23.234	37.096	7	1,2,3,4,5,6,7	0	0	27.767	0	0	0	15.201	0	0	0	12.228	0					0	0	80.901	0	0	0	83.843	0	6.457	16.516	17.535	4	6	6	6	5.988	19.375	20.378	5	6	6	6	6	6	28.62	44.563	48.373	4	1	0.16	1	14.054	51.359	57.768	3	2	0.16%	1	33.944	33.944	36.048	1	6	23.993	84.687	100.801	2	6.2	5	6.478	9.682	10.914	3	3	3	3	21.617	79.002	80.672	5	1	2	4	1	1	5.959	29.915	31.094	5	1	1	2	2	2	5.885	45.734	46.883	5	2	2	2	2	2	8.551	8.551	17.556	1	don't know	6.006	14.484	15.682	2	1	7	3.987	45.846	46.748	8	1	1	4	5	6	6	6	6	2.549	2.549	3.807	1	2						3.685	3.685	8.299	1	51	5			4	4	4	0	0	15.963	0		UCD	Negative	2019-02-01T09:03:51-07:00	2019-02-01T09:02:53-07:00	2019-02-01T09:04:40-07:00	y	y	y	y	1	1	1	1	1	6	Female	1	0		No	y	y	6	1.72222222222222	3.75	0	1	1	1	6	n	n	y	80.901	6	1
01/02/2019 09:04	01/02/2019 09:11	0	100	419	1	01/02/2019 09:11	R_50cxlrLlZPGsnER	anonymous	EN	0.025	4.455	5.208	6	0.945	12.035	12.633	26	1,2,3,4,5,6,7	1.033	9.748	12.714	8	0.986	3.771	6.885	4	1.04	4.554	6.838	2					1.16	3.325	10.868	4	0.685	4.525	5.06	2	1.367	4.563	5.259	10	6	6	6	0.85	13.151	13.756	19	6	6	5	5	5	1.39	22.641	23.523	18	3	25%	28	2.325	17.49	17.906	16	2	25	23	1.142	17.828	18.295	6	4	0.727	12.07	16.73	10	Jan-25	100	0.891	4.963	5.528	11	3	3	3	0.898	5.61	6.094	17	3	3	3	3	3	1.015	6.629	7.243	18	3	3	3	3	4	0.911	10.481	11.001	24	4	4	4	4	3	3.813	3.846	6.492	2	None	0.985	6.9	8.28	8	3	6	0.845	19.115	19.626	32	3	3	5	5	5	6	1	6	1.237	1.253	1.742	2	2						0.923	5.369	7.889	5	20	5		3	5	4	3	0.835	8.808	11.861	8		UCD	Positive	2019-02-01T09:09:19-07:00	2019-02-01T09:09:44-07:00	2019-02-01T09:09:01-07:00	n	y	n	n	3	3	3	3	2	5	Female	2	1	31	No	n	n	2	3	4.875	1	0	0	0	5.4	y	n	y	10.868	4	1
01/02/2019 09:05	01/02/2019 09:11	0	100	408	1	01/02/2019 09:11	R_2tna1UzBGsrPOTS	anonymous	EN	0	0	14.6	0	2.242	9.378	10.818	9	1,2,3,4,5,6,7	0	0	14.806	0	0	0	7.405	0	0	0	9.613	0	0	0	30.54	0									3.368	6.872	7.745	3	5	5	4	6.441	16.785	17.607	5	5	3	3	6	5	2.813	19.288	20.589	3	2	1 out of 100	44	7.956	26.799	28.491	3	2	1 out of a 100	36	6.236	6.236	8.168	1	6	29.728	48.351	58.03	2	50	40	3.524	7.413	8.323	3	2	2	3	3.287	13.088	14.007	7	4	3	3	3	2	23.348	35.316	36.486	5	2	2	2	1	1	3.16	32.385	33.592	5	2	4	2	3	2	5.286	5.286	9.076	1	none	8.319	10.471	11.896	2	3	4	2.575	24.639	25.538	10	1	2	3	6	3	5	2	5	1.734	1.734	2.672	1	2						1.779	5.103	6.696	3	47	5		2	5	4	3	1.689	9.66	10.512	8		Control	Negative	2019-02-01T09:07:48-07:00	2019-02-01T09:07:11-07:00	2019-02-01T09:07:40-07:00	y	y	n	n	1	3	1	2	1	3	Female	2	1	10	No	n	n	2	2.11111111111111	3.75	0	0	1	0	4.4	n	y	y	30.54	4	0
01/02/2019 08:57	01/02/2019 09:12	0	100	914	1	01/02/2019 09:12	R_2zkYlSuz4SU2D4R	anonymous	EN	23.834	42.092	50.62	6	8.355	27.447	28.678	15	1,2,3,4,5,6,7	0	0	32.854	0	0	0	33.735	0	0	0	14.601	0	5.249	93.392	94.922	5									10.022	18.097	18.801	8	7	7	7	4.778	39.169	40.167	19	3	6	6	5	5	21.851	97.65	98.695	9	2	1 in 200	1	12.109	39.095	40.48	10	2	1 in 800	1	39.558	39.624	41.226	2	4	49.64	69.973	70.827	7	2	1	7.827	14.898	15.733	7	4	4	3	9.371	25.69	26.547	17	2	2	2	3	3	9.037	27.742	28.649	13	3	3	3	2	2	6.272	21.475	22.446	16	4	4	4	4	4	14.374	26.932	27.576	3	It isnâ€™t an exact science	23.287	30.423	31.143	5	1	8	6.462	60.097	60.885	25	4	4	6	6	6	6	1	6	2.893	2.918	3.882	2	2						3.057	7.27	10.438	5	73	5		2	4	4	4	3.147	21.514	22.342	9		Control	Negative	2019-02-01T09:03:59-07:00	2019-02-01T09:06:20-07:00	2019-02-01T09:05:38-07:00	y	y	y	y	3	3	3	3	3	7	Female	1	0	10	No	y	y	7	2.83333333333333	5.5	1	1	0	1	5	y	y	y	94.922	6	0
